cell_start,cell_end,dayofweek,date,start_hour,bike_id
10357,10537,3,2017-10-05,7,1
10357,10537,3,2017-10-05,13,1
10357,10537,4,2017-10-06,14,1
10357,10537,4,2017-10-06,21,1
10357,10538,2,2017-10-04,18,1
10357,10538,3,2017-10-05,17,2
10357,10538,3,2017-10-05,18,2
10358,9814,3,2017-10-05,0,1
10358,9817,3,2017-10-05,0,1
10358,9818,4,2017-10-06,6,1
10358,9823,3,2017-10-05,0,1
10358,9998,3,2017-10-05,20,2
10358,9998,4,2017-10-06,20,1
10358,10174,4,2017-10-06,8,1
10358,10175,2,2017-10-04,21,1
10358,10175,4,2017-10-06,9,1
10358,10176,4,2017-10-06,14,1
10358,10177,2,2017-10-04,9,2
10358,10178,2,2017-10-04,7,1
10358,10179,2,2017-10-04,5,1
10358,10179,2,2017-10-04,13,1
10358,10179,2,2017-10-04,14,1
10358,10179,2,2017-10-04,15,1
10358,10179,3,2017-10-05,14,1
10358,10179,3,2017-10-05,19,2
10358,10182,2,2017-10-04,9,1
10358,10357,2,2017-10-04,15,3
10358,10357,2,2017-10-04,18,1
10358,10357,3,2017-10-05,0,2
10358,10357,3,2017-10-05,21,1
10358,10358,2,2017-10-04,7,1
10358,10358,2,2017-10-04,9,1
10358,10358,2,2017-10-04,18,1
10358,10358,2,2017-10-04,20,1
10358,10358,3,2017-10-05,0,2
10358,10358,3,2017-10-05,10,1
10358,10358,3,2017-10-05,16,1
10358,10358,3,2017-10-05,18,1
10358,10358,4,2017-10-06,9,1
10358,10358,4,2017-10-06,10,1
10358,10358,4,2017-10-06,19,1
10358,10358,4,2017-10-06,22,1
10358,10359,2,2017-10-04,9,1
10358,10359,2,2017-10-04,20,1
10358,10359,3,2017-10-05,0,1
10358,10359,3,2017-10-05,14,2
10358,10361,4,2017-10-06,22,1
10358,10536,4,2017-10-06,18,1
10358,10537,2,2017-10-04,22,1
10358,10538,2,2017-10-04,6,1
10358,10538,2,2017-10-04,7,2
10358,10538,2,2017-10-04,9,1
10358,10538,2,2017-10-04,21,1
10358,10538,3,2017-10-05,10,1
10358,10538,3,2017-10-05,14,1
10358,10538,4,2017-10-06,6,1
10358,10538,4,2017-10-06,12,2
10358,10538,4,2017-10-06,13,2
10358,10538,4,2017-10-06,18,2
10358,10538,4,2017-10-06,20,2
10358,10539,3,2017-10-05,20,1
10358,10539,4,2017-10-06,12,1
10358,10899,3,2017-10-05,19,1
10358,11075,3,2017-10-05,19,1
10359,9279,2,2017-10-04,9,1
10359,9279,4,2017-10-06,9,1
10359,9281,4,2017-10-06,0,1
10359,9817,3,2017-10-05,0,1
10359,9818,3,2017-10-05,21,1
10359,9995,2,2017-10-04,0,1
10359,9999,4,2017-10-06,22,1
10359,10176,2,2017-10-04,7,1
10359,10179,2,2017-10-04,23,1
10359,10179,3,2017-10-05,6,1
10359,10181,4,2017-10-06,16,1
10359,10182,3,2017-10-05,0,1
10359,10182,4,2017-10-06,9,1
10359,10185,3,2017-10-05,0,1
10359,10352,2,2017-10-04,2,1
10359,10358,2,2017-10-04,15,1
10359,10537,2,2017-10-04,22,1
10359,10538,2,2017-10-04,9,1
10359,10538,3,2017-10-05,5,1
10359,10538,3,2017-10-05,10,1
10359,10538,3,2017-10-05,20,2
10359,10538,4,2017-10-06,0,1
10359,10538,4,2017-10-06,8,1
10359,10539,2,2017-10-04,9,1
10359,10539,4,2017-10-06,8,1
10359,10540,2,2017-10-04,3,1
10359,10540,3,2017-10-05,0,1
10359,10540,3,2017-10-05,6,1
10359,10718,3,2017-10-05,0,1
10359,10895,3,2017-10-05,0,1
10359,11079,2,2017-10-04,18,1
10359,11262,3,2017-10-05,0,1
10360,9815,3,2017-10-05,0,1
10360,9995,2,2017-10-04,15,1
10360,10174,4,2017-10-06,8,1
10360,10180,2,2017-10-04,8,1
10360,10180,4,2017-10-06,3,1
10360,10181,3,2017-10-05,22,1
10360,10182,3,2017-10-05,6,1
10360,10186,4,2017-10-06,17,1
10360,10356,4,2017-10-06,7,1
10360,10360,2,2017-10-04,6,1
10360,10361,2,2017-10-04,19,1
10360,10361,4,2017-10-06,0,1
10360,10361,4,2017-10-06,14,1
10360,10361,4,2017-10-06,18,1
10360,10362,4,2017-10-06,6,1
10360,10362,4,2017-10-06,19,1
10360,10538,2,2017-10-04,18,1
10360,10540,2,2017-10-04,5,1
10360,10540,2,2017-10-04,22,1
10360,10540,3,2017-10-05,21,1
10360,10540,4,2017-10-06,0,1
10360,10541,3,2017-10-05,7,1
10360,10543,3,2017-10-05,1,1
10360,10721,3,2017-10-05,3,1
10360,10725,3,2017-10-05,0,1
10360,10895,4,2017-10-06,6,1
10361,9822,3,2017-10-05,17,1
10361,10002,3,2017-10-05,0,1
10361,10180,2,2017-10-04,16,1
10361,10180,2,2017-10-04,21,1
10361,10180,3,2017-10-05,19,1
10361,10180,3,2017-10-05,20,1
10361,10181,2,2017-10-04,20,1
10361,10181,3,2017-10-05,0,1
10361,10181,4,2017-10-06,19,1
10361,10182,3,2017-10-05,0,1
10361,10182,3,2017-10-05,17,1
10361,10182,4,2017-10-06,17,1
10361,10183,2,2017-10-04,7,1
10361,10183,2,2017-10-04,11,1
10361,10183,4,2017-10-06,7,1
10361,10360,3,2017-10-05,0,1
10361,10361,4,2017-10-06,1,1
10361,10362,3,2017-10-05,6,1
10361,10362,3,2017-10-05,7,1
10361,10362,3,2017-10-05,16,1
10361,10362,3,2017-10-05,19,1
10361,10362,4,2017-10-06,7,1
10361,10362,4,2017-10-06,16,1
10361,10363,2,2017-10-04,20,1
10361,10363,4,2017-10-06,21,1
10361,10364,4,2017-10-06,20,1
10361,10540,2,2017-10-04,7,1
10361,10540,3,2017-10-05,0,1
10361,10540,3,2017-10-05,19,1
10361,10541,2,2017-10-04,17,1
10361,10903,3,2017-10-05,0,1
10362,9278,4,2017-10-06,0,1
10362,9640,3,2017-10-05,0,1
10362,9644,3,2017-10-05,18,1
10362,9821,3,2017-10-05,8,1
10362,9822,2,2017-10-04,18,1
10362,9822,3,2017-10-05,20,1
10362,10000,2,2017-10-04,7,1
10362,10000,4,2017-10-06,8,1
10362,10001,3,2017-10-05,8,1
10362,10001,4,2017-10-06,8,1
10362,10002,2,2017-10-04,18,1
10362,10003,2,2017-10-04,11,1
10362,10003,2,2017-10-04,18,1
10362,10003,4,2017-10-06,8,1
10362,10003,4,2017-10-06,19,1
10362,10003,4,2017-10-06,20,1
10362,10004,3,2017-10-05,0,1
10362,10004,3,2017-10-05,11,1
10362,10004,4,2017-10-06,18,2
10362,10180,2,2017-10-04,9,1
10362,10180,2,2017-10-04,17,1
10362,10180,3,2017-10-05,7,1
10362,10180,3,2017-10-05,8,1
10362,10180,3,2017-10-05,14,1
10362,10181,2,2017-10-04,7,1
10362,10181,2,2017-10-04,19,1
10362,10181,4,2017-10-06,7,1
10362,10181,4,2017-10-06,8,1
10362,10182,3,2017-10-05,8,2
10362,10182,3,2017-10-05,17,1
10362,10182,3,2017-10-05,19,1
10362,10182,4,2017-10-06,7,2
10362,10182,4,2017-10-06,10,4
10362,10182,4,2017-10-06,15,1
10362,10182,4,2017-10-06,17,1
10362,10183,2,2017-10-04,8,1
10362,10183,2,2017-10-04,9,1
10362,10183,3,2017-10-05,7,1
10362,10183,3,2017-10-05,9,1
10362,10183,3,2017-10-05,12,1
10362,10183,4,2017-10-06,22,1
10362,10184,4,2017-10-06,23,1
10362,10361,2,2017-10-04,11,1
10362,10361,3,2017-10-05,0,1
10362,10361,3,2017-10-05,2,1
10362,10361,3,2017-10-05,16,1
10362,10361,4,2017-10-06,16,1
10362,10361,4,2017-10-06,19,1
10362,10361,4,2017-10-06,20,1
10362,10362,2,2017-10-04,14,1
10362,10362,2,2017-10-04,18,1
10362,10362,2,2017-10-04,21,1
10362,10362,3,2017-10-05,2,1
10362,10362,4,2017-10-06,2,1
10362,10362,4,2017-10-06,22,2
10362,10363,2,2017-10-04,7,4
10362,10363,2,2017-10-04,9,1
10362,10363,2,2017-10-04,11,1
10362,10363,3,2017-10-05,3,1
10362,10363,3,2017-10-05,7,1
10362,10363,3,2017-10-05,20,1
10362,10363,4,2017-10-06,15,1
10362,10363,4,2017-10-06,16,1
10362,10363,4,2017-10-06,20,1
10362,10364,2,2017-10-04,17,1
10362,10364,2,2017-10-04,22,1
10362,10364,3,2017-10-05,0,1
10362,10364,3,2017-10-05,20,1
10362,10364,4,2017-10-06,10,1
10362,10364,4,2017-10-06,14,1
10362,10540,3,2017-10-05,0,1
10362,10540,4,2017-10-06,7,1
10362,10540,4,2017-10-06,20,1
10362,10541,4,2017-10-06,1,1
10362,10542,2,2017-10-04,17,1
10362,10542,3,2017-10-05,10,1
10362,10542,3,2017-10-05,20,1
10362,10542,4,2017-10-06,18,1
10362,10542,4,2017-10-06,21,1
10362,10543,2,2017-10-04,18,1
10362,10543,2,2017-10-04,22,1
10362,10543,3,2017-10-05,23,1
10362,10543,4,2017-10-06,20,1
10362,10544,2,2017-10-04,20,1
10362,10544,3,2017-10-05,18,1
10362,10544,4,2017-10-06,19,1
10362,10545,2,2017-10-04,19,1
10362,10722,4,2017-10-06,17,1
10362,10902,2,2017-10-04,13,1
10363,9645,3,2017-10-05,20,1
10363,9822,4,2017-10-06,21,1
10363,10000,3,2017-10-05,6,1
10363,10003,2,2017-10-04,19,1
10363,10003,2,2017-10-04,20,1
10363,10003,4,2017-10-06,18,1
10363,10004,3,2017-10-05,0,1
10363,10180,3,2017-10-05,0,1
10363,10181,3,2017-10-05,0,1
10363,10181,3,2017-10-05,8,1
10363,10182,2,2017-10-04,8,1
10363,10183,2,2017-10-04,11,1
10363,10183,2,2017-10-04,13,1
10363,10183,3,2017-10-05,0,1
10363,10183,3,2017-10-05,7,1
10363,10183,3,2017-10-05,9,1
10363,10183,3,2017-10-05,17,2
10363,10183,4,2017-10-06,18,1
10363,10184,2,2017-10-04,11,1
10363,10184,3,2017-10-05,17,1
10363,10184,4,2017-10-06,10,1
10363,10185,2,2017-10-04,18,1
10363,10185,2,2017-10-04,23,1
10363,10185,3,2017-10-05,7,1
10363,10186,2,2017-10-04,11,1
10363,10186,3,2017-10-05,0,1
10363,10188,3,2017-10-05,0,1
10363,10362,2,2017-10-04,0,1
10363,10362,2,2017-10-04,7,1
10363,10362,3,2017-10-05,19,1
10363,10362,3,2017-10-05,22,1
10363,10362,4,2017-10-06,19,1
10363,10363,2,2017-10-04,7,1
10363,10363,2,2017-10-04,8,1
10363,10363,2,2017-10-04,10,1
10363,10363,2,2017-10-04,12,1
10363,10363,2,2017-10-04,17,1
10363,10363,2,2017-10-04,20,2
10363,10363,2,2017-10-04,22,1
10363,10363,3,2017-10-05,0,1
10363,10363,3,2017-10-05,8,1
10363,10363,3,2017-10-05,9,1
10363,10363,3,2017-10-05,19,2
10363,10363,3,2017-10-05,20,1
10363,10363,4,2017-10-06,10,1
10363,10363,4,2017-10-06,18,2
10363,10363,4,2017-10-06,19,1
10363,10363,4,2017-10-06,20,1
10363,10363,4,2017-10-06,22,1
10363,10363,4,2017-10-06,23,1
10363,10364,2,2017-10-04,9,1
10363,10364,2,2017-10-04,21,1
10363,10364,3,2017-10-05,0,1
10363,10364,3,2017-10-05,12,1
10363,10364,3,2017-10-05,21,1
10363,10364,4,2017-10-06,0,1
10363,10364,4,2017-10-06,21,2
10363,10364,4,2017-10-06,22,1
10363,10365,2,2017-10-04,12,1
10363,10365,3,2017-10-05,23,1
10363,10365,4,2017-10-06,18,1
10363,10368,2,2017-10-04,17,1
10363,10369,3,2017-10-05,0,1
10363,10540,2,2017-10-04,4,1
10363,10540,2,2017-10-04,21,2
10363,10540,3,2017-10-05,21,2
10363,10541,3,2017-10-05,14,1
10363,10541,3,2017-10-05,20,1
10363,10541,4,2017-10-06,16,1
10363,10541,4,2017-10-06,19,1
10363,10542,3,2017-10-05,0,1
10363,10542,3,2017-10-05,12,1
10363,10542,3,2017-10-05,18,3
10363,10542,3,2017-10-05,19,1
10363,10543,2,2017-10-04,21,1
10363,10543,2,2017-10-04,22,1
10363,10543,2,2017-10-04,23,2
10363,10543,3,2017-10-05,2,1
10363,10543,3,2017-10-05,19,5
10363,10543,4,2017-10-06,14,1
10363,10543,4,2017-10-06,16,1
10363,10543,4,2017-10-06,17,1
10363,10543,4,2017-10-06,18,1
10363,10543,4,2017-10-06,23,1
10363,10544,2,2017-10-04,16,1
10363,10544,2,2017-10-04,20,1
10363,10544,2,2017-10-04,23,1
10363,10544,4,2017-10-06,17,1
10363,10544,4,2017-10-06,21,1
10363,10545,2,2017-10-04,19,1
10363,10722,3,2017-10-05,17,1
10363,10724,3,2017-10-05,7,1
10363,10724,3,2017-10-05,19,1
10363,10725,3,2017-10-05,8,1
10363,10728,2,2017-10-04,7,1
10363,11088,2,2017-10-04,20,1
10364,9460,2,2017-10-04,16,1
10364,9463,3,2017-10-05,0,1
10364,9646,3,2017-10-05,8,1
10364,9822,3,2017-10-05,0,1
10364,9826,2,2017-10-04,12,1
10364,10004,3,2017-10-05,0,1
10364,10004,3,2017-10-05,10,1
10364,10180,3,2017-10-05,0,1
10364,10181,2,2017-10-04,7,1
10364,10182,3,2017-10-05,7,1
10364,10182,3,2017-10-05,8,2
10364,10183,2,2017-10-04,19,1
10364,10183,4,2017-10-06,10,1
10364,10184,2,2017-10-04,7,1
10364,10184,2,2017-10-04,20,1
10364,10184,3,2017-10-05,19,1
10364,10185,2,2017-10-04,7,1
10364,10185,3,2017-10-05,7,1
10364,10185,3,2017-10-05,18,1
10364,10185,4,2017-10-06,8,1
10364,10185,4,2017-10-06,12,1
10364,10186,2,2017-10-04,7,1
10364,10186,2,2017-10-04,9,1
10364,10186,3,2017-10-05,18,2
10364,10186,4,2017-10-06,17,1
10364,10361,2,2017-10-04,9,1
10364,10362,3,2017-10-05,7,1
10364,10362,4,2017-10-06,1,1
10364,10362,4,2017-10-06,7,1
10364,10363,2,2017-10-04,10,1
10364,10363,2,2017-10-04,11,1
10364,10363,3,2017-10-05,7,1
10364,10363,3,2017-10-05,19,1
10364,10363,4,2017-10-06,12,1
10364,10363,4,2017-10-06,19,1
10364,10363,4,2017-10-06,20,1
10364,10363,4,2017-10-06,22,2
10364,10363,4,2017-10-06,23,4
10364,10364,2,2017-10-04,20,1
10364,10364,2,2017-10-04,23,1
10364,10364,3,2017-10-05,3,1
10364,10364,3,2017-10-05,9,1
10364,10364,4,2017-10-06,5,1
10364,10364,4,2017-10-06,23,1
10364,10365,2,2017-10-04,9,1
10364,10365,2,2017-10-04,18,1
10364,10365,2,2017-10-04,23,1
10364,10365,3,2017-10-05,0,2
10364,10365,3,2017-10-05,19,1
10364,10365,4,2017-10-06,20,1
10364,10367,3,2017-10-05,0,1
10364,10367,3,2017-10-05,10,1
10364,10542,3,2017-10-05,17,1
10364,10542,4,2017-10-06,20,1
10364,10543,3,2017-10-05,0,1
10364,10543,4,2017-10-06,6,1
10364,10543,4,2017-10-06,22,1
10364,10544,2,2017-10-04,17,1
10364,10544,2,2017-10-04,21,1
10364,10544,4,2017-10-06,23,1
10364,10545,2,2017-10-04,20,1
10364,10545,3,2017-10-05,19,2
10364,10549,3,2017-10-05,0,1
10364,10722,3,2017-10-05,9,1
10364,10723,4,2017-10-06,21,1
10364,10724,2,2017-10-04,19,2
10364,10725,3,2017-10-05,6,1
10364,10725,4,2017-10-06,17,1
10364,10904,3,2017-10-05,8,1
10364,11082,3,2017-10-05,0,1
10364,11088,3,2017-10-05,0,1
10365,9646,3,2017-10-05,0,1
10365,9824,2,2017-10-04,19,1
10365,10004,3,2017-10-05,18,1
10365,10005,3,2017-10-05,8,1
10365,10181,3,2017-10-05,0,1
10365,10182,3,2017-10-05,0,1
10365,10185,2,2017-10-04,13,1
10365,10185,3,2017-10-05,0,1
10365,10185,4,2017-10-06,7,1
10365,10185,4,2017-10-06,18,1
10365,10185,4,2017-10-06,21,1
10365,10185,4,2017-10-06,22,2
10365,10186,2,2017-10-04,20,1
10365,10186,3,2017-10-05,7,1
10365,10186,3,2017-10-05,8,1
10365,10186,3,2017-10-05,9,1
10365,10186,4,2017-10-06,5,1
10365,10186,4,2017-10-06,8,1
10365,10186,4,2017-10-06,11,1
10365,10186,4,2017-10-06,12,1
10365,10186,4,2017-10-06,17,1
10365,10188,3,2017-10-05,18,1
10365,10362,4,2017-10-06,18,1
10365,10363,2,2017-10-04,18,1
10365,10363,4,2017-10-06,19,1
10365,10363,4,2017-10-06,23,1
10365,10364,2,2017-10-04,9,1
10365,10364,2,2017-10-04,18,1
10365,10364,2,2017-10-04,20,1
10365,10364,2,2017-10-04,21,1
10365,10364,3,2017-10-05,3,1
10365,10364,4,2017-10-06,18,1
10365,10364,4,2017-10-06,19,1
10365,10365,2,2017-10-04,8,1
10365,10365,2,2017-10-04,13,1
10365,10365,2,2017-10-04,18,1
10365,10365,2,2017-10-04,23,1
10365,10365,3,2017-10-05,0,1
10365,10365,3,2017-10-05,8,1
10365,10365,3,2017-10-05,20,1
10365,10365,4,2017-10-06,20,2
10365,10366,2,2017-10-04,9,1
10365,10366,2,2017-10-04,19,2
10365,10366,4,2017-10-06,7,1
10365,10366,4,2017-10-06,15,1
10365,10366,4,2017-10-06,17,1
10365,10366,4,2017-10-06,18,1
10365,10367,3,2017-10-05,0,1
10365,10367,4,2017-10-06,13,1
10365,10543,3,2017-10-05,12,1
10365,10543,4,2017-10-06,18,1
10365,10544,2,2017-10-04,0,1
10365,10545,2,2017-10-04,11,1
10365,10545,2,2017-10-04,18,1
10365,10545,3,2017-10-05,0,2
10365,10545,3,2017-10-05,22,1
10365,10545,4,2017-10-06,23,2
10365,10547,3,2017-10-05,0,2
10365,10549,4,2017-10-06,9,1
10365,10722,3,2017-10-05,0,1
10365,10724,3,2017-10-05,17,1
10365,10724,4,2017-10-06,20,1
10365,10725,3,2017-10-05,21,1
10365,10725,4,2017-10-06,14,1
10365,10726,2,2017-10-04,17,1
10365,10729,3,2017-10-05,0,1
10365,10904,2,2017-10-04,20,1
10365,11087,2,2017-10-04,18,1
10365,11090,4,2017-10-06,0,1
10365,11265,4,2017-10-06,23,1
10366,9467,3,2017-10-05,0,1
10366,9649,3,2017-10-05,22,1
10366,9825,3,2017-10-05,6,1
10366,9826,2,2017-10-04,6,1
10366,9826,4,2017-10-06,6,2
10366,10004,2,2017-10-04,18,2
10366,10005,4,2017-10-06,8,1
10366,10008,3,2017-10-05,15,1
10366,10185,3,2017-10-05,7,1
10366,10185,3,2017-10-05,12,1
10366,10185,3,2017-10-05,19,1
10366,10185,4,2017-10-06,16,1
10366,10186,2,2017-10-04,1,1
10366,10186,2,2017-10-04,11,1
10366,10186,2,2017-10-04,18,1
10366,10186,2,2017-10-04,20,2
10366,10186,2,2017-10-04,21,1
10366,10186,3,2017-10-05,10,1
10366,10186,3,2017-10-05,14,1
10366,10186,3,2017-10-05,15,1
10366,10186,4,2017-10-06,12,1
10366,10186,4,2017-10-06,15,1
10366,10186,4,2017-10-06,16,1
10366,10187,3,2017-10-05,17,1
10366,10187,4,2017-10-06,8,1
10366,10187,4,2017-10-06,17,1
10366,10188,3,2017-10-05,20,1
10366,10191,3,2017-10-05,0,1
10366,10361,4,2017-10-06,21,1
10366,10365,2,2017-10-04,9,1
10366,10365,2,2017-10-04,12,1
10366,10365,2,2017-10-04,21,1
10366,10365,3,2017-10-05,12,1
10366,10365,3,2017-10-05,17,2
10366,10365,4,2017-10-06,9,1
10366,10365,4,2017-10-06,20,1
10366,10366,2,2017-10-04,1,1
10366,10366,2,2017-10-04,6,1
10366,10366,2,2017-10-04,23,1
10366,10366,3,2017-10-05,6,1
10366,10366,3,2017-10-05,7,1
10366,10366,3,2017-10-05,17,1
10366,10366,4,2017-10-06,9,1
10366,10367,2,2017-10-04,18,1
10366,10367,3,2017-10-05,9,1
10366,10367,3,2017-10-05,12,1
10366,10367,3,2017-10-05,19,1
10366,10367,3,2017-10-05,22,1
10366,10368,2,2017-10-04,21,1
10366,10368,4,2017-10-06,15,1
10366,10543,3,2017-10-05,21,1
10366,10543,4,2017-10-06,20,1
10366,10545,2,2017-10-04,0,1
10366,10545,2,2017-10-04,12,1
10366,10545,3,2017-10-05,0,1
10366,10545,3,2017-10-05,20,1
10366,10545,4,2017-10-06,9,1
10366,10546,2,2017-10-04,5,1
10366,10546,2,2017-10-04,9,1
10366,10547,2,2017-10-04,19,2
10366,10547,3,2017-10-05,18,1
10366,10547,4,2017-10-06,0,1
10366,10547,4,2017-10-06,17,1
10366,10722,2,2017-10-04,13,1
10366,10726,4,2017-10-06,23,1
10366,10727,2,2017-10-04,15,1
10366,10727,3,2017-10-05,0,1
10366,10730,3,2017-10-05,20,1
10366,10907,2,2017-10-04,18,1
10366,10910,4,2017-10-06,23,1
10366,11262,2,2017-10-04,22,1
10366,11269,4,2017-10-06,19,1
10367,9284,4,2017-10-06,15,1
10367,9646,4,2017-10-06,13,2
10367,9652,3,2017-10-05,20,1
10367,9826,4,2017-10-06,6,1
10367,9826,4,2017-10-06,10,1
10367,9830,2,2017-10-04,0,2
10367,10185,4,2017-10-06,21,1
10367,10186,2,2017-10-04,12,1
10367,10186,2,2017-10-04,18,1
10367,10186,3,2017-10-05,16,1
10367,10186,3,2017-10-05,18,1
10367,10186,3,2017-10-05,21,1
10367,10186,4,2017-10-06,8,1
10367,10186,4,2017-10-06,18,1
10367,10186,4,2017-10-06,21,1
10367,10187,3,2017-10-05,17,1
10367,10187,4,2017-10-06,7,1
10367,10187,4,2017-10-06,18,1
10367,10188,2,2017-10-04,15,1
10367,10188,2,2017-10-04,23,1
10367,10189,2,2017-10-04,20,1
10367,10189,3,2017-10-05,13,1
10367,10190,3,2017-10-05,5,1
10367,10192,4,2017-10-06,6,1
10367,10192,4,2017-10-06,10,1
10367,10362,3,2017-10-05,14,1
10367,10365,3,2017-10-05,20,1
10367,10366,2,2017-10-04,15,3
10367,10366,3,2017-10-05,6,1
10367,10366,4,2017-10-06,9,1
10367,10367,2,2017-10-04,11,1
10367,10367,2,2017-10-04,15,1
10367,10367,2,2017-10-04,16,1
10367,10367,2,2017-10-04,18,3
10367,10367,2,2017-10-04,19,1
10367,10367,3,2017-10-05,0,2
10367,10367,3,2017-10-05,3,1
10367,10367,3,2017-10-05,21,2
10367,10367,4,2017-10-06,11,1
10367,10367,4,2017-10-06,19,1
10367,10368,2,2017-10-04,13,1
10367,10368,2,2017-10-04,15,1
10367,10368,2,2017-10-04,16,2
10367,10368,3,2017-10-05,13,1
10367,10368,3,2017-10-05,15,1
10367,10368,3,2017-10-05,22,1
10367,10368,4,2017-10-06,20,1
10367,10368,4,2017-10-06,21,1
10367,10369,2,2017-10-04,7,1
10367,10369,3,2017-10-05,23,1
10367,10369,4,2017-10-06,23,1
10367,10370,2,2017-10-04,21,1
10367,10370,3,2017-10-05,20,1
10367,10370,4,2017-10-06,17,1
10367,10370,4,2017-10-06,20,2
10367,10543,3,2017-10-05,0,1
10367,10547,2,2017-10-04,6,1
10367,10547,2,2017-10-04,16,1
10367,10547,2,2017-10-04,19,1
10367,10547,2,2017-10-04,20,2
10367,10547,2,2017-10-04,23,1
10367,10547,3,2017-10-05,22,1
10367,10547,4,2017-10-06,7,1
10367,10548,2,2017-10-04,0,1
10367,10548,2,2017-10-04,17,1
10367,10548,2,2017-10-04,18,1
10367,10548,3,2017-10-05,12,1
10367,10548,3,2017-10-05,13,1
10367,10548,3,2017-10-05,20,1
10367,10548,4,2017-10-06,7,2
10367,10548,4,2017-10-06,10,1
10367,10548,4,2017-10-06,21,2
10367,10549,4,2017-10-06,16,1
10367,10549,4,2017-10-06,17,1
10367,10550,3,2017-10-05,9,1
10367,10550,3,2017-10-05,19,1
10367,10726,3,2017-10-05,20,1
10367,10727,2,2017-10-04,19,1
10367,10727,4,2017-10-06,13,1
10367,10728,2,2017-10-04,22,1
10367,10729,2,2017-10-04,19,1
10367,10729,3,2017-10-05,18,1
10367,10729,4,2017-10-06,20,1
10367,10730,4,2017-10-06,20,1
10367,10905,3,2017-10-05,0,1
10367,10905,3,2017-10-05,3,1
10367,10907,2,2017-10-04,16,1
10367,10907,4,2017-10-06,20,1
10367,10907,4,2017-10-06,21,1
10367,10909,3,2017-10-05,0,1
10367,11087,3,2017-10-05,18,1
10367,11267,2,2017-10-04,21,1
10367,11268,3,2017-10-05,0,1
10367,11268,3,2017-10-05,17,1
10368,9287,3,2017-10-05,0,1
10368,9652,3,2017-10-05,0,1
10368,10004,3,2017-10-05,10,1
10368,10007,3,2017-10-05,7,2
10368,10009,3,2017-10-05,0,1
10368,10185,3,2017-10-05,0,1
10368,10186,4,2017-10-06,6,1
10368,10187,2,2017-10-04,19,1
10368,10187,3,2017-10-05,0,1
10368,10187,3,2017-10-05,8,2
10368,10187,3,2017-10-05,10,1
10368,10187,4,2017-10-06,18,1
10368,10188,3,2017-10-05,15,1
10368,10188,3,2017-10-05,20,1
10368,10188,3,2017-10-05,22,1
10368,10188,4,2017-10-06,9,1
10368,10189,4,2017-10-06,11,1
10368,10190,2,2017-10-04,7,1
10368,10192,3,2017-10-05,6,1
10368,10363,2,2017-10-04,16,1
10368,10367,2,2017-10-04,12,2
10368,10367,3,2017-10-05,0,1
10368,10367,3,2017-10-05,13,1
10368,10367,4,2017-10-06,20,1
10368,10367,4,2017-10-06,21,1
10368,10368,2,2017-10-04,13,1
10368,10368,3,2017-10-05,0,1
10368,10368,3,2017-10-05,12,1
10368,10368,4,2017-10-06,6,1
10368,10368,4,2017-10-06,20,1
10368,10369,2,2017-10-04,14,1
10368,10369,2,2017-10-04,17,1
10368,10369,2,2017-10-04,20,1
10368,10369,3,2017-10-05,22,1
10368,10369,4,2017-10-06,16,1
10368,10370,2,2017-10-04,8,1
10368,10371,3,2017-10-05,23,1
10368,10548,2,2017-10-04,15,1
10368,10548,3,2017-10-05,7,1
10368,10548,3,2017-10-05,16,1
10368,10548,3,2017-10-05,18,1
10368,10548,3,2017-10-05,22,1
10368,10548,4,2017-10-06,20,1
10368,10548,4,2017-10-06,21,1
10368,10549,2,2017-10-04,8,1
10368,10549,2,2017-10-04,18,1
10368,10549,2,2017-10-04,22,1
10368,10549,3,2017-10-05,0,1
10368,10549,3,2017-10-05,14,1
10368,10549,3,2017-10-05,16,1
10368,10549,3,2017-10-05,17,3
10368,10549,3,2017-10-05,19,1
10368,10549,4,2017-10-06,14,1
10368,10549,4,2017-10-06,18,1
10368,10549,4,2017-10-06,20,1
10368,10724,3,2017-10-05,0,1
10368,10729,2,2017-10-04,19,1
10368,10729,3,2017-10-05,10,1
10368,10730,4,2017-10-06,18,1
10368,10910,2,2017-10-04,13,1
10368,10910,3,2017-10-05,15,1
10368,10911,3,2017-10-05,0,1
10368,10911,3,2017-10-05,11,1
10368,10911,3,2017-10-05,16,1
10368,10911,4,2017-10-06,0,1
10368,10911,4,2017-10-06,17,1
10368,10911,4,2017-10-06,22,1
10368,11090,4,2017-10-06,12,1
10368,11269,2,2017-10-04,8,1
10368,11445,2,2017-10-04,0,1
10369,9471,3,2017-10-05,0,1
10369,9652,3,2017-10-05,0,2
10369,9828,2,2017-10-04,8,1
10369,9828,3,2017-10-05,8,1
10369,9828,4,2017-10-06,8,1
10369,10010,3,2017-10-05,8,1
10369,10010,3,2017-10-05,17,1
10369,10010,4,2017-10-06,6,1
10369,10011,3,2017-10-05,0,1
10369,10011,4,2017-10-06,17,1
10369,10186,2,2017-10-04,6,1
10369,10186,4,2017-10-06,5,1
10369,10187,4,2017-10-06,7,1
10369,10187,4,2017-10-06,14,1
10369,10188,4,2017-10-06,6,1
10369,10188,4,2017-10-06,9,1
10369,10188,4,2017-10-06,13,1
10369,10189,2,2017-10-04,9,1
10369,10189,3,2017-10-05,13,1
10369,10189,4,2017-10-06,9,1
